Date,AAPL,AMZN,BAC,CVX,DIS,GOOGL,GS,HD,JPM,KO,LOW,MA,META,MSFT,NFLX,NVDA,PEP,V,WFC,XOM
2022-08-12,168.9475860595703,143.5500030517578,32.95348358154297,135.9925994873047,118.77296447753906,120.68256378173828,320.4556579589844,286.21807861328125,111.34730529785156,56.984413146972656,191.72947692871094,346.419189453125,179.09458923339844,282.4326171875,24.93000030517578,18.6789493560791,157.14892578125,205.2965545654297,41.75879669189453,82.98918914794922
2022-08-15,170.01759338378906,143.17999267578125,32.9080924987793,133.4063262939453,121.40107727050781,121.07928466796875,322.2941589355469,285.963623046875,111.64815521240234,57.7000732421875,193.1873321533203,351.97332763671875,179.48150634765625,283.94195556640625,24.910999298095703,19.001426696777344,158.87701416015625,210.24119567871094,41.58610153198242,81.50597381591797
2022-08-16,169.8605499267578,144.77999877929688,33.26213836669922,133.06602478027344,122.08496856689453,120.702392578125,321.4971618652344,297.57086181640625,112.71485137939453,58.17420196533203,198.8332977294922,351.2886962890625,178.07260131835938,283.20660400390625,24.569000244140625,18.848678588867188,159.7986602783203,210.94068908691406,41.867889404296875,80.74671936035156
2022-08-17,171.3527069091797,142.10000610351562,33.053340911865234,134.16351318359375,119.98443603515625,118.57002258300781,320.3830871582031,296.0984191894531,111.76667785644531,58.040016174316406,199.9940643310547,347.4556579589844,173.4885711669922,282.4600524902344,24.114999771118164,18.3055477142334,159.7100830078125,208.39547729492188,41.94060134887695,81.40003967285156
2022-08-18,170.9600067138672,142.3000030517578,32.93531799316406,136.5157470703125,119.84765625,119.1849365234375,321.089599609375,295.598388671875,110.90055847167969,58.344173431396484,201.0155487060547,349.4406433105469,173.300048828125,281.34503173828125,24.517000198364258,18.74284553527832,159.8695526123047,209.1046142578125,41.94060134887695,83.32467651367188
2022-08-19,168.37823486328125,138.22999572753906,32.209075927734375,135.3739471435547,117.37586975097656,116.24920654296875,316.3346862792969,292.0626525878906,108.15631103515625,58.299434661865234,196.27032470703125,346.42889404296875,166.65220642089844,277.4472961425781,24.115999221801758,17.82032585144043,159.66575622558594,206.74400329589844,41.222503662109375,83.05982208251953
2022-08-22,164.50057983398438,133.22000122070312,31.519145965576172,134.69573974609375,113.27249908447266,113.30355072021484,310.13055419921875,283.78216552734375,106.3693618774414,57.43170166015625,194.99815368652344,337.8533020019531,161.78042602539062,269.302734375,22.65399932861328,17.006641387939453,158.14151000976562,202.65420532226562,40.36805725097656,82.99801635742188
2022-08-23,164.16680908203125,133.6199951171875,31.23772430419922,139.06544494628906,112.21734619140625,112.9266586303711,308.1018371582031,278.9556579589844,105.32088470458984,57.494319915771484,192.6580810546875,333.3356628417969,159.8555145263672,268.0326232910156,22.454999923706055,17.153404235839844,158.0706024169922,200.89588928222656,40.331703186035156,86.52064514160156
2022-08-24,164.46128845214844,133.8000030517578,31.337581634521484,140.09561157226562,113.731689453125,112.75804901123047,309.6958923339844,280.0555114746094,105.57616424560547,57.5748405456543,193.53094482421875,332.1817321777344,161.98880004882812,267.4023742675781,22.961000442504883,17.194332122802734,158.8592987060547,200.7695770263672,40.57712936401367,87.0326919555664
2022-08-25,166.9154815673828,137.27999877929688,31.900419235229492,141.32322692871094,114.75752258300781,115.69379425048828,313.8167724609375,281.5733947753906,108.08338165283203,57.852149963378906,195.89889526367188,337.0318908691406,167.46580505371094,270.3692626953125,23.398000717163086,17.88422393798828,158.86817932128906,203.82965087890625,41.25886535644531,87.48297882080078
2022-08-26,160.62290954589844,130.75,30.89275550842285,140.28448486328125,111.44551849365234,109.4355239868164,304.6783142089844,270.9569091796875,104.54593658447266,56.45661544799805,186.6407012939453,324.6035461425781,160.52032470703125,259.9365539550781,22.327999114990234,16.2338809967041,155.11953735351562,197.09751892089844,39.96810531616211,86.40587615966797
2022-08-29,158.42393493652344,129.7899932861328,30.774736404418945,141.33180236816406,110.9179458618164,108.52305603027344,302.43218994140625,269.3389587402344,104.29063415527344,56.11668014526367,186.7149658203125,322.0513610839844,157.93064880371094,257.1635437011719,22.457000732421875,15.775617599487305,154.63214111328125,196.55349731445312,39.92265319824219,88.39231872558594
2022-08-30,155.99920654296875,128.72999572753906,30.947223663330078,137.88931274414062,109.84326171875,108.04698944091797,302.16949462890625,266.4122314453125,104.30888366699219,55.59783172607422,183.13987731933594,320.5455017089844,155.93629455566406,254.9722900390625,22.065000534057617,15.443153381347656,153.30287170410156,195.630615234375,40.12263488769531,85.02861022949219
2022-08-31,154.34014892578125,126.7699966430664,30.511472702026367,135.69158935546875,109.50131225585938,107.33290100097656,303.5747985839844,263.86883544921875,103.68891906738281,55.20421600341797,180.27975463867188,317.1817626953125,161.66136169433594,253.51783752441406,22.356000900268555,15.069750785827637,152.664794921875,193.03683471679688,39.73176574707031,84.39295196533203
2022-09-01,155.0666046142578,127.81999969482422,30.584575653076172,133.5281982421875,109.94096374511719,108.8404312133789,304.3321838378906,268.3974609375,104.4000473022461,55.46363830566406,181.78407287597656,318.042236328125,164.0724639892578,252.48040771484375,23.003999710083008,13.914613723754883,154.20823669433594,194.41632080078125,39.72267150878906,82.87442779541016
2022-09-02,152.95596313476562,127.51000213623047,30.54802131652832,135.51132202148438,108.64154052734375,106.96592712402344,302.48883056640625,267.0525817871094,103.67068481445312,54.70325469970703,181.55194091796875,315.4118347167969,159.07168579101562,248.2724151611328,22.611000061035156,13.625079154968262,152.25440979003906,192.11398315429688,39.43180465698242,84.39295196533203
2022-09-06,151.69943237304688,126.11000061035156,30.209924697875977,134.88461303710938,107.55709075927734,105.9344482421875,297.935302734375,264.89349365234375,103.69803619384766,54.7300910949707,179.18397521972656,316.8981018066406,157.3055419921875,245.54786682128906,21.839000701904297,13.44336986541748,151.22842407226562,192.96884155273438,38.97731018066406,83.8279037475586
2022-09-07,153.10324096679688,129.47999572753906,30.675954818725586,133.15904235839844,110.09727478027344,108.55280303955078,301.6492919921875,272.1484680175781,105.66734313964844,55.7409553527832,186.92857360839844,321.33758544921875,159.14112854003906,250.24066162109375,22.895999908447266,13.696041107177734,154.56507873535156,194.69801330566406,39.84994125366211,83.11278533935547
2022-09-08,151.63067626953125,129.82000732421875,31.66284942626953,133.88015747070312,109.74556732177734,107.49159240722656,306.04779052734375,274.37158203125,108.12895965576172,55.570987701416016,189.78866577148438,322.7554016113281,160.79815673828125,250.6575927734375,22.743999481201172,13.9716796875,154.0476531982422,194.97976684570312,41.11341857910156,83.7926025390625
2022-09-09,154.48739624023438,133.27000427246094,31.927854537963867,137.33128356933594,112.52999114990234,109.74296569824219,310.35498046875,274.2526550292969,108.64862060546875,55.749908447265625,190.9679718017578,328.4073181152344,167.83291625976562,256.4169616699219,23.35700035095215,14.368159294128418,154.538330078125,199.341552734375,41.204315185546875,85.19636535644531
2022-09-12,160.43638610839844,136.4499969482422,32.229408264160156,139.5032501220703,113.71215057373047,109.95124053955078,312.6180725097656,272.2125549316406,109.93413543701172,55.91092300415039,191.66445922851562,330.92041015625,167.64442443847656,258.5403747558594,23.652999877929688,14.486003875732422,155.14498901367188,200.73074340820312,41.38611602783203,86.17632293701172
2022-09-13,151.02207946777344,126.81999969482422,31.068883895874023,136.85055541992188,109.18866729736328,103.46487426757812,299.6691589355469,254.27175903320312,106.11406707763672,54.09494400024414,179.80615234375,318.22808837890625,151.93771362304688,244.32615661621094,21.812999725341797,13.113802909851074,149.35496520996094,193.96945190429688,39.28635787963867,84.16341400146484
2022-09-14,152.46510314941406,128.5500030517578,30.950096130371094,140.16429138183594,109.9116439819336,104.13928985595703,298.63800048828125,252.81712341308594,105.86791229248047,54.38119888305664,178.65469360351562,318.6289367675781,150.2906036376953,244.54922485351562,22.41200065612793,13.110807418823242,150.4879608154297,193.71685791015625,39.34090042114258,86.22930908203125
2022-09-15,149.5789794921875,126.27999877929688,31.534921646118164,137.88931274414062,108.221435546875,102.06642150878906,302.6166076660156,248.42568969726562,107.46340942382812,53.64230728149414,177.40103149414062,309.9359436035156,148.3855743408203,237.91722106933594,23.538000106811523,12.912066459655762,147.98992919921875,189.79225158691406,40.12263488769531,83.72196960449219
2022-09-16,147.93959045410156,123.52999877929688,31.178539276123047,134.30941772460938,105.7594223022461,101.95732116699219,297.6797790527344,252.47862243652344,106.74314880371094,53.65131378173828,178.11610412597656,308.1465759277344,145.15090942382812,237.29666137695312,24.01300048828125,13.180713653564453,148.96238708496094,187.78125,39.94083786010742,82.29174041748047
2022-09-19,151.65032958984375,124.66000366210938,31.699399948120117,134.69573974609375,106.65826416015625,102.2251205444336,299.9154968261719,256.5498046875,107.72781372070312,54.05680847167969,181.17120361328125,307.07086181640625,146.86746215820312,237.08338928222656,24.363000869750977,13.36447525024414,150.5325469970703,187.61619567871094,40.2862434387207,82.28289794921875
2022-09-20,154.02598571777344,122.19000244140625,31.224227905273438,134.16351318359375,105.0950698852539,100.31092834472656,294.9877624511719,250.8318328857422,105.603515625,53.9757194519043,176.8160400390625,306.3277587890625,144.9524688720703,235.0763397216797,24.28499984741211,13.158742904663086,150.70205688476562,186.58644104003906,39.45907211303711,81.61190795898438
2022-09-21,150.9042510986328,118.54000091552734,30.292165756225586,133.07322692871094,102.0859375,98.46617126464844,292.66082763671875,248.45309448242188,102.55839538574219,53.52516174316406,174.91236877441406,297.7520446777344,141.0133819580078,231.6827850341797,23.687000274658203,13.243632316589355,150.2738494873047,181.68055725097656,38.42282485961914,80.29644775390625
2022-09-22,149.9422149658203,117.30999755859375,29.698200225830078,132.97021484375,99.8095474243164,99.31912994384766,285.5521240234375,246.22998046875,101.39141082763672,53.39900207519531,174.6895294189453,291.7480773925781,141.7079620361328,233.65103149414062,23.704999923706055,12.544550895690918,150.41659545898438,180.48570251464844,37.74109649658203,79.96097564697266
2022-09-23,147.67449951171875,113.77999877929688,28.99458122253418,124.2823715209961,97.21073913574219,97.93059539794922,275.559814453125,247.8767852783203,99.5041732788086,52.80428695678711,174.69883728027344,287.07403564453125,139.31671142578125,230.6841278076172,22.641000747680664,12.499608993530273,150.34519958496094,178.7079620361328,36.73210906982422,75.70555877685547
2022-09-26,148.00827026367188,115.1500015258789,28.35492706298828,121.01158142089844,95.86249542236328,97.36528015136719,268.85260009765625,243.8878936767578,97.36165618896484,52.146480560302734,172.73944091796875,283.68096923828125,135.30816650390625,230.2283935546875,22.406999588012695,12.211986541748047,150.28274536132812,175.4341583251953,36.368526458740234,74.14291381835938
2022-09-27,148.98016357421875,114.41000366210938,27.93458366394043,121.06307220458984,93.64472961425781,96.70076751708984,265.89599609375,245.81829833984375,96.504638671875,50.803855895996094,174.2716522216797,280.1313781738281,133.353515625,229.2200164794922,22.43600082397461,12.396743774414062,148.10594177246094,172.7917938232422,36.38669967651367,75.69674682617188
2022-09-28,147.09532165527344,118.01000213623047,28.3914794921875,125.14944458007812,97.11305236816406,99.22987365722656,274.4830017089844,258.16912841796875,98.4556884765625,51.344512939453125,180.6419219970703,283.7493896484375,140.50735473632812,233.7383270263672,24.520000457763672,12.719321250915527,150.47901916503906,174.064453125,37.095706939697266,78.4512710571289
2022-09-29,139.87014770507812,114.80000305175781,28.016822814941406,124.2823715209961,95.20790100097656,96.62142944335938,270.2123107910156,254.63766479492188,96.78727722167969,50.975059509277344,176.8624725341797,280.4149475097656,135.34786987304688,230.27691650390625,23.97100067138672,12.203998565673828,148.64120483398438,174.91929626464844,36.813926696777344,78.29234313964844
2022-09-30,135.6685028076172,113.0,27.596479415893555,123.33804321289062,92.15969848632812,94.86593627929688,267.4199523925781,252.45114135742188,95.27384948730469,50.479454040527344,174.40162658691406,278.038818359375,134.62351989746094,225.81678771972656,23.54400062561035,12.123102188110352,145.6525115966797,172.57806396484375,36.55940628051758,77.08282470703125
2022-10-03,139.84066772460938,115.87999725341797,28.40975570678711,130.2574005126953,94.89527130126953,97.8314208984375,272.9864196777344,259.5506286621094,98.21866607666016,51.047149658203125,180.07545471191406,284.0427551269531,137.53073120117188,233.4183349609375,23.90399932861328,12.495614051818848,147.42787170410156,176.4639129638672,37.795631408691406,81.15283203125
2022-10-04,143.42381286621094,121.08999633789062,29.588542938232422,135.3224639892578,99.10610961914062,100.80683898925781,287.3315734863281,264.9117736816406,102.81367492675781,51.164283752441406,183.3255615234375,294.5937194824219,139.18772888183594,241.31080627441406,24.073999404907227,13.149755477905273,149.0872802734375,180.3496856689453,39.57724380493164,84.11043548583984
2022-10-05,143.7183380126953,120.94999694824219,29.16819953918457,136.09506225585938,98.4808349609375,100.59855651855469,281.9749450683594,265.17706298828125,101.54426574707031,50.67770004272461,184.82064819335938,297.4587097167969,137.89784240722656,241.62103271484375,23.67300033569336,13.191699028015137,148.09698486328125,182.31202697753906,39.3681755065918,87.50944519042969
2022-10-06,142.76609802246094,120.30000305175781,28.74785804748535,138.57606506347656,97.73832702636719,100.58863830566406,278.0236511230469,265.67108154296875,99.47455596923828,49.58736038208008,185.7028045654297,293.0709533691406,137.98712158203125,239.2843475341797,24.00200080871582,13.112805366516113,145.2421112060547,180.2914581298828,38.39556121826172,90.10506439208984
2022-10-07,137.52394104003906,114.55999755859375,28.09906768798828,137.3827667236328,94.9245834350586,97.87107849121094,274.74761962890625,260.11785888671875,97.4876480102539,49.118797302246094,183.13055419921875,288.8986511230469,132.41090393066406,227.1160430908203,22.475000381469727,12.060184478759766,144.18045043945312,178.5816650390625,37.98651885986328,89.19571685791016
2022-10-10,137.84786987304688,113.66999816894531,28.016822814941406,134.90179443359375,92.97059631347656,97.05782318115234,274.2548828125,258.4161071777344,96.57697296142578,49.01066589355469,180.98548889160156,285.7742614746094,132.7482452392578,222.2777862548828,22.99799919128418,11.654716491699219,144.36781311035156,176.978759765625,37.67745590209961,87.26224517822266
2022-10-11,136.43423461914062,112.20999908447266,27.203554153442383,134.9275360107422,90.95799255371094,96.38339233398438,268.4784851074219,258.8096008300781,93.7897720336914,49.091758728027344,182.40625,280.1622009277344,127.53913116455078,218.5545654296875,21.429000854492188,11.570826530456543,145.05474853515625,174.0255584716797,36.56849670410156,86.52064514160156
2022-10-12,135.8059539794922,112.9000015258789,27.285795211791992,135.33103942871094,91.2608642578125,96.76026916503906,269.4822692871094,256.6412353515625,95.30756378173828,49.68648910522461,180.02902221679688,277.5471496582031,126.50724029541016,218.88424682617188,22.086999893188477,11.484941482543945,151.12139892578125,173.15127563476562,36.82300567626953,86.9002685546875
2022-10-13,140.37078857421875,112.52999877929688,28.958030700683594,141.88983154296875,94.41654968261719,98.24797821044922,280.2137756347656,258.75469970703125,100.60601043701172,50.34429168701172,179.3697052001953,287.9093933105469,129.27549743652344,227.1160430908203,23.250999450683594,11.944337844848633,155.77842712402344,179.3879852294922,38.52281951904297,89.93734741210938
2022-10-14,135.84523010253906,106.9000015258789,28.967172622680664,137.4772186279297,92.27693939208984,95.76846313476562,273.75299072265625,252.89942932128906,102.2801742553711,49.54231643676758,175.4695281982422,282.7479248046875,125.77300262451172,221.60874938964844,23.0,11.212295532226562,151.83511352539062,177.4062042236328,39.24091339111328,87.5712661743164
2022-10-17,139.80145263671875,113.79000091552734,30.721647262573242,138.48162841796875,95.09066772460938,99.15052032470703,279.8851623535156,257.3183288574219,106.575927734375,50.182090759277344,180.2332763671875,288.9671630859375,132.99630737304688,230.30596923828125,24.510000228881836,11.872431755065918,154.1011505126953,179.9611358642578,39.959014892578125,88.833740234375
2022-10-18,141.1168975830078,116.36000061035156,31.873023986816406,139.69212341308594,96.2142105102539,99.94396209716797,286.4008483886719,260.7948303222656,109.31713104248047,50.85791778564453,180.38267517089844,294.1972961425781,131.76596069335938,231.2464599609375,24.086000442504883,11.951327323913574,156.17987060546875,181.82630920410156,40.604393005371094,88.99267578125
2022-10-19,141.22486877441406,115.06999969482422,30.995779037475586,144.22491455078125,96.71247863769531,98.81330108642578,284.4935302734375,252.03945922851562,107.1738510131836,50.42538833618164,171.73704528808594,291.6312561035156,132.19261169433594,229.2879180908203,27.238000869750977,12.035218238830566,154.6632080078125,181.0880126953125,39.64996337890625,91.6324462890625
2022-10-20,140.7634735107422,115.25,30.79474639892578,145.04905700683594,96.32167053222656,99.15052032470703,283.62664794921875,246.52276611328125,106.82430267333984,49.632423400878906,166.47117614746094,290.181640625,130.505859375,228.9678955078125,26.81599998474121,12.178030014038086,152.96812438964844,181.87489318847656,39.6772346496582,91.75602722167969
2022-10-21,144.57240295410156,119.31999969482422,31.93698501586914,148.68043518066406,99.69231414794922,100.30101776123047,296.6668395996094,252.07608032226562,112.43550109863281,50.42538833618164,170.2711639404297,296.1462707519531,128.99769592285156,234.75636291503906,28.957000732421875,12.449673652648926,154.39556884765625,184.93495178222656,40.74983596801758,93.45995330810547
2022-10-24,146.7124481201172,119.81999969482422,32.0466423034668,148.62889099121094,99.3796615600586,101.67960357666016,299.9519958496094,259.1480712890625,112.57347869873047,51.87615203857422,175.16354370117188,299.3098449707031,128.70994567871094,239.73033142089844,28.2450008392334,12.582502365112305,158.51731872558594,185.26522827148438,41.08616256713867,94.11327362060547
2022-10-25,149.54953002929688,120.5999984741211,32.339054107666016,150.17416381835938,101.95893096923828,103.6235580444336,303.3283996582031,265.5522155761719,112.86783599853516,53.119667053222656,180.98953247070312,305.000244140625,136.4392852783203,243.03660583496094,29.101999282836914,13.243632316589355,159.04368591308594,188.83047485351562,41.240684509277344,93.47760772705078
2022-10-26,146.6143035888672,115.66000366210938,32.62233352661133,152.0284881591797,102.22270965576172,94.1518325805664,306.3306579589844,265.45159912109375,114.16485595703125,53.51614761352539,180.70945739746094,312.9334716796875,128.80917358398438,224.28485107421875,29.86199951171875,12.879108428955078,159.7574005126953,197.5249786376953,41.54065704345703,94.59002685546875
2022-10-27,142.1476593017578,110.95999908447266,32.777671813964844,152.72386169433594,102.0370864868164,91.46405029296875,307.6903381347656,266.2840881347656,114.6156005859375,53.64230728149414,180.81216430664062,312.7964172363281,97.17741394042969,219.8538360595703,29.694000244140625,13.158742904663086,159.587890625,198.45753479003906,41.495201110839844,94.9520034790039
2022-10-28,152.88726806640625,103.41000366210938,33.06095504760742,154.5094757080078,103.51234436035156,95.50069427490234,311.9245300292969,273.2280578613281,115.97699737548828,54.75064468383789,185.54583740234375,322.68853759765625,98.4275894165039,228.6964569091797,29.57200050354004,13.81588363647461,162.57656860351562,203.36334228515625,42.1314811706543,97.7330093383789
2022-10-31,150.53121948242188,102.44000244140625,32.933021545410156,155.29930114746094,104.08876037597656,93.73527526855469,314.3792724609375,270.92254638671875,115.79300689697266,53.93064880371094,182.01657104492188,321.4250793457031,92.43463134765625,225.07017517089844,29.187999725341797,13.479323387145996,161.9967041015625,201.24557495117188,41.80426025390625,97.83011627197266
2022-11-01,147.8905029296875,96.79000091552734,33.07923126220703,156.4324951171875,103.56120300292969,89.7283935546875,318.0933532714844,270.8584899902344,117.88113403320312,53.741424560546875,180.70945739746094,326.33197021484375,94.4587173461914,221.23060607910156,28.674999237060547,13.525263786315918,161.26515197753906,201.0221710205078,42.676883697509766,98.80128479003906
2022-11-02,142.37339782714844,92.12000274658203,32.97871017456055,153.2389678955078,99.47736358642578,86.25707244873047,319.1974792480469,264.1524353027344,116.79569244384766,52.99351119995117,173.38958740234375,313.23712158203125,89.83502197265625,213.4061279296875,27.299999237060547,13.201687812805176,159.0169219970703,195.212890625,42.61325454711914,96.77069854736328
2022-11-03,136.3360595703125,89.30000305175781,32.795955657958984,155.49676513671875,96.96649932861328,82.74610137939453,318.3579406738281,257.537841796875,117.00724792480469,52.96648406982422,167.89035034179688,302.806396484375,88.21771240234375,207.7340087890625,26.9060001373291,13.403422355651855,158.60653686523438,189.18992614746094,41.66181945800781,98.0861587524414
2022-11-04,136.070556640625,90.9800033569336,33.61835861206055,157.4626922607422,97.28890228271484,85.87028503417969,326.60723876953125,259.8525390625,120.2083740234375,53.39900207519531,170.06578063964844,311.8169860839844,90.08308410644531,214.6568603515625,26.07900047302246,14.13746166229248,159.49864196777344,191.35623168945312,42.75962448120117,99.1544189453125
2022-11-07,136.6016082763672,90.52999877929688,33.819400787353516,159.34275817871094,98.11933898925781,87.7646255493164,330.8506164550781,265.5613708496094,120.84310150146484,53.606266021728516,174.1832275390625,318.4378662109375,95.9668960571289,220.93975830078125,25.860000610351562,14.282269477844238,160.77444458007812,194.38719177246094,43.061519622802734,100.32864379882812
2022-11-08,137.17189025878906,89.9800033569336,33.91077423095703,159.1109619140625,97.6015396118164,88.1712646484375,332.1828918457031,266.3572998046875,120.91668701171875,53.70538330078125,175.86378479003906,319.04510498046875,95.71885681152344,221.9093475341797,26.34600067138672,14.582877159118652,161.22055053710938,196.0191650390625,43.16215515136719,100.64646911621094
2022-11-09,132.61917114257812,86.13999938964844,33.371639251708984,152.74960327148438,84.75408935546875,86.60420989990234,330.3396301269531,262.3409729003906,119.3437271118164,52.95746994018555,174.24856567382812,309.1431884765625,100.67992401123047,217.6819305419922,25.465999603271484,13.757957458496094,159.2935028076172,188.8144073486328,42.05520248413086,96.14386749267578
2022-11-10,144.41888427734375,96.62999725341797,34.84284210205078,155.64271545410156,88.37873077392578,93.16995239257812,345.22314453125,285.16717529296875,124.25581359863281,54.85879135131836,190.76499938964844,330.3279113769531,110.99893951416016,235.59022521972656,27.496999740600586,15.729373931884766,162.103759765625,200.14735412597656,43.866580963134766,97.55644989013672
2022-11-11,147.20167541503906,100.79000091552734,35.09870147705078,160.0724639892578,92.82405853271484,95.61971282958984,351.4831237792969,288.13140869140625,124.45819091796875,55.25526428222656,195.15316772460938,332.306396484375,112.13997650146484,239.5946044921875,29.01300048828125,16.305618286132812,158.84742736816406,199.59239196777344,43.50064468383789,100.60232543945312
2022-11-14,145.80535888671875,98.48999786376953,34.50474166870117,160.14974975585938,92.11083984375,94.91552734375,348.9188537597656,280.7940673828125,123.1795654296875,54.72362518310547,191.08241271972656,332.3847351074219,113.33064270019531,234.20370483398438,29.927000045776367,16.27366065979004,157.66973876953125,201.4033203125,42.87855911254883,100.89602661132812
2022-11-15,147.5359649658203,98.94000244140625,34.44990921020508,161.4374542236328,93.31254577636719,97.633056640625,349.3934326171875,285.3775634765625,122.28729248046875,54.63351058959961,194.985107421875,336.43951416015625,116.16836547851562,234.61093139648438,31.020000457763672,16.64417266845703,158.08018493652344,204.4507598876953,42.732177734375,101.5723876953125
2022-11-16,146.30685424804688,97.12000274658203,34.13923263549805,158.8105010986328,91.78842163085938,98.03971099853516,348.8914794921875,288.10394287109375,122.452880859375,54.534400939941406,200.8577880859375,335.7049560546875,112.34833526611328,235.03872680664062,30.601999282836914,15.889163970947266,159.0972137451172,204.59681701660156,42.274757385253906,100.48662567138672
2022-11-17,148.2046661376953,94.8499984741211,33.96560287475586,159.26034545898438,89.345947265625,97.55372619628906,346.5645446777344,284.9292297363281,121.91934967041016,54.705596923828125,194.5742645263672,334.24560546875,110.58220672607422,234.99014282226562,29.527999877929688,15.656469345092773,160.61387634277344,205.42440795898438,42.07350158691406,100.6201400756836
2022-11-18,148.76515197753906,94.13999938964844,33.9838752746582,158.3087158203125,89.68790435791016,96.63134765625,346.03533935546875,286.5211181640625,123.11515808105469,55.09307098388672,196.0027618408203,336.6158142089844,111.17754364013672,234.54287719726562,28.79800033569336,15.38882064819336,161.77365112304688,205.2393798828125,42.540069580078125,99.74795532226562
2022-11-21,145.53985595703125,92.45999908447266,34.09353256225586,156.79476928710938,95.33492279052734,94.81636047363281,346.95697021484375,289.8147888183594,122.38846588134766,55.94010543823242,196.3202362060547,331.2878112792969,109.00458526611328,235.34988403320312,28.5049991607666,15.296940803527832,164.8872833251953,200.87759399414062,42.851112365722656,98.76008605957031
2022-11-22,147.6736602783203,93.19999694824219,34.25802230834961,160.8175506591797,93.9964370727539,96.25445556640625,350.2968444824219,297.2252502441406,124.21903228759766,56.18339920043945,200.2415771484375,337.8596496582031,110.57228088378906,238.2473907470703,28.66900062561035,16.016992568969727,164.9051055908203,204.78179931640625,43.098121643066406,101.61687469482422
2022-11-23,148.548828125,94.12999725341797,34.36766815185547,159.39013671875,96.60501098632812,97.65288543701172,352.4686584472656,294.1421203613281,125.54362487792969,56.43570327758789,197.02047729492188,341.46392822265625,111.36605072021484,240.72683715820312,29.149999618530273,16.497365951538086,165.11920166015625,206.1448516845703,43.299381256103516,101.10961151123047
2022-11-25,145.63821411132812,93.41000366210938,34.44990921020508,158.9229736328125,96.5952377319336,96.66109466552734,354.8503723144531,298.59759521484375,125.78280639648438,56.48976516723633,196.97378540039062,344.0594177246094,110.54251861572266,240.63931274414062,28.554000854492188,16.24869155883789,164.2538299560547,208.15054321289062,43.4000129699707,100.75362396240234
2022-11-28,141.81309509277344,93.94999694824219,33.68232727050781,154.30320739746094,93.48841094970703,95.2626724243164,348.9188537597656,291.7725524902344,123.58431243896484,56.498783111572266,195.1718292236328,337.49725341796875,107.93299102783203,235.0679168701172,28.117000579833984,15.80627155303955,164.05755615234375,205.68724060058594,42.979190826416016,97.72772216796875
2022-11-29,138.8140106201172,92.41999816894531,33.81026077270508,156.6130828857422,92.51140594482422,94.40970611572266,350.1508483886719,289.0644836425781,125.61719512939453,56.300540924072266,193.7059783935547,336.0673522949219,108.6076889038086,233.677490234375,28.09600067138672,15.618517875671387,162.89776611328125,203.5452880859375,43.51893997192383,98.37741088867188
2022-11-30,145.55955505371094,96.54000091552734,34.586978912353516,158.58554077148438,95.61824798583984,100.16215515136719,354.6883544921875,298.2041931152344,127.1073989868164,57.72528839111328,198.448974609375,349.0642395019531,117.1804428100586,248.0775604248047,30.55299949645996,16.90515899658203,165.50283813476562,211.27586364746094,43.866580963134766,99.08935546875
2022-12-01,145.83485412597656,95.5,33.59431457519531,157.8761749267578,96.32167053222656,100.16215515136719,352.5390319824219,301.0390930175781,125.3228530883789,57.888641357421875,201.18460083007812,353.3736572265625,119.50221252441406,247.64004516601562,31.69499969482422,17.11693572998047,166.88531494140625,211.27586364746094,42.87855911254883,98.60879516601562
2022-12-02,145.3431854248047,94.12999725341797,33.162322998046875,156.6130828857422,97.14234924316406,99.61666870117188,349.5721130371094,301.8858337402344,124.32939147949219,58.396827697753906,200.58700561523438,352.6488342285156,122.52845764160156,247.96087646484375,32.04100036621094,16.858211517333984,166.6968231201172,211.91845703125,42.02774429321289,97.772216796875
2022-12-05,144.1829071044922,91.01000213623047,31.68252944946289,152.74598693847656,93.72288513183594,98.66454315185547,341.2686462402344,294.60540771484375,120.84310150146484,57.59825134277344,192.5015411376953,348.7606201171875,121.4767074584961,243.27427673339844,31.259000778198242,16.59248924255371,164.38966369628906,208.0433807373047,39.941917419433594,95.09341430664062
2022-12-06,140.52499389648438,88.25,30.331392288208008,148.80966186523438,90.1666259765625,96.18502807617188,333.3418273925781,292.18475341796875,121.04547882080078,57.57101821899414,188.514892578125,340.3768310546875,113.2314224243164,238.33489990234375,30.555999755859375,15.970147132873535,163.05206298828125,203.5647735595703,39.70405960083008,92.45018005371094
2022-12-07,138.58787536621094,88.45999908447266,30.092418670654297,149.25088500976562,90.02985382080078,94.16175842285156,330.5954895019531,294.66986083984375,120.96268463134766,57.661773681640625,193.1644744873047,340.26904296875,113.04289245605469,237.60568237304688,30.841999053955078,16.103012084960938,163.54583740234375,202.32827758789062,38.834964752197266,92.24549865722656
2022-12-08,140.26931762695312,90.3499984741211,29.816679000854492,150.13330078125,90.420654296875,92.94183349609375,328.90533447265625,298.2962951660156,122.23211669921875,57.906795501708984,190.0553741455078,343.94189453125,114.4319839477539,240.55178833007812,31.025999069213867,17.150901794433594,164.982177734375,203.58424377441406,38.95389175415039,92.9307861328125
2022-12-09,139.78750610351562,89.08999633789062,29.76152992248535,145.3405303955078,91.2315444946289,92.06904602050781,329.8789978027344,294.97357177734375,121.5698013305664,57.29877471923828,188.38412475585938,341.6500244140625,114.99756622314453,238.6266326904297,32.000999450683594,16.983076095581055,164.37171936035156,203.19479370117188,38.88070297241211,92.14759826660156
